source,comments,timestamp,text_clean,text_refined,text_for_lda,text_for_bertopic
maps,"plusnya dulu : pelayanan sudah oK.sipp..
ada playgroundnya untuk anak2..
ide yg baik, sangat bermanfaat untuk para ortu yg ngurus sesuatu tp harus bawa …",,plusnya dulu pelayanan sudah ok sipp ada playgroundnya untuk anak ide yg baik sangat bermanfaat untuk para ortu yg ngurus sesuatu tp harus bawa,plusnya dulu pelayanan sudah ok sipp ada playgroundnya untuk anak ide yang baik sangat bermanfaat untuk para ortu yang ngurus sesuatu tp harus bawa,plusnya pelayanan ok sipp playgroundnya anak ide bermanfaat ortu ngurus tp bawa,plusnya dulu pelayanan sudah ok sipp ada playgroundnya untuk anak ide yang baik sangat bermanfaat untuk para ortu yang ngurus sesuatu tp harus bawa
maps,Pelayanan sangat baik di spp Nambangan,,pelayanan sangat baik di spp nambangan,pelayanan sangat baik di sentra_pelayanan nambangan,pelayanan sentra_pelayanan nambangan,pelayanan sangat baik di sentra_pelayanan nambangan
maps,Pelayanannya ini gmn kenapa mau cetak KTP baru tidak bisa soalnya KTP lama sudah buram malah di suruh ke domisili sesuai KTP padahal cma nyetak tidak ganti datanya ❗,,pelayanannya ini gmn kenapa mau cetak ktp baru tidak bisa soalnya ktp lama sudah buram malah di suruh ke domisili sesuai ktp padahal cma nyetak tidak ganti datanya,pelayanannya ini gmn kenapa mau cetak ktp baru tidak bisa soalnya ktp lama sudah buram malah di suruh ke domisili sesuai ktp padahal cma nyetak tidak ganti datanya,pelayanannya gmn cetak ktp tidak ktp buram suruh domisili sesuai ktp cma nyetak tidak ganti datanya,pelayanannya ini gmn kenapa mau cetak ktp baru tidak bisa soalnya ktp lama sudah buram malah di suruh ke domisili sesuai ktp padahal cma nyetak tidak ganti datanya
maps,"Pelayanan cepat baik dan solutif.
Saya mengurus akta kematian keluarga dan pengganti akta kelahiran, dilayani dgn baik oleh petugas 🙏 terima kasih. …",,pelayanan cepat baik dan solutif saya mengurus akta kematian keluarga dan pengganti akta kelahiran dilayani dgn baik oleh petugas terima kasih,pelayanan cepat baik dan solutif saya mengurus akta kematian keluarga dan pengganti akta_kelahiran dilayani dgn baik oleh petugas terima kasih,pelayanan cepat solutif mengurus akta kematian keluarga pengganti akta_kelahiran dilayani dgn petugas,pelayanan cepat baik dan solutif saya mengurus akta kematian keluarga dan pengganti akta_kelahiran dilayani dgn baik oleh petugas
maps,"pengajuan cetak ulang ktp di TIJ Joyoboyo prosesnya cepat
pelayanannya baik",,pengajuan cetak ulang ktp di tij joyoboyo prosesnya cepat pelayanannya baik,pengajuan cetak_ulang ktp di tij joyoboyo prosesnya cepat pelayanannya baik,pengajuan cetak_ulang ktp tij joyoboyo prosesnya cepat pelayanannya,pengajuan cetak_ulang ktp di tij joyoboyo prosesnya cepat pelayanannya baik
maps,Cafe pelayanan adminduk lt 3 siola..tempatnya cozy ada teh dan kopi gratis.pelayananya baik . Customer service lantai 3 juga baik.,,cafe pelayanan adminduk lt siola tempatnya cozy ada teh dan kopi gratis pelayananya baik customer service lantai juga baik,cafe pelayanan adminduk lt siola tempatnya cozy ada teh dan kopi gratis pelayananya baik customer service lantai juga baik,cafe pelayanan adminduk tempatnya cozy teh kopi gratis pelayananya customer service lantai,cafe pelayanan adminduk lt tempatnya cozy ada teh dan kopi gratis pelayananya baik customer service lantai juga baik
maps,"lumayan memuaskan, pelayanan lumayan cepat
pengurusan ktp di TIJ JOYOBOYO, tanpa antri, cepat",,lumayan memuaskan pelayanan lumayan cepat pengurusan ktp di tij joyoboyo tanpa antri cepat,lumayan memuaskan pelayanan lumayan cepat pengurusan ktp di tij joyoboyo tanpa antri cepat,lumayan memuaskan pelayanan lumayan cepat pengurusan ktp tij joyoboyo antri cepat,lumayan memuaskan pelayanan lumayan cepat pengurusan ktp di tij joyoboyo tanpa antri cepat
maps,"kamu ngerantau terus ktp hilang? gak perlu ke sini, langsung aja booking tiket balik ke domisili yg harganya mahal itu. even though your data is literally right there, alamatmu kalo dicari pasti negaranya Indonesia, dan blanko ktpnya …",,kamu ngerantau terus ktp hilang gak perlu ke sini langsung aja booking tiket balik ke domisili yg harganya mahal itu even though your data is literally right there alamatmu kalo dicari pasti negaranya indonesia dan blanko ktpnya,kamu ngerantau terus ktp hilang tidak perlu ke sini langsung aja booking tiket balik ke domisili yang harganya mahal itu even though your data is literally right there alamatmu kalo dicari pasti negaranya indonesia dan blanko ktpnya,ngerantau ktp hilang tidak langsung booking tiket domisili harganya mahal even though your data is literally right there alamatmu kalo dicari negaranya indonesia blanko ktpnya,kamu ngerantau terus ktp hilang tidak perlu ke sini langsung aja booking tiket balik ke domisili yang harganya mahal itu even though your data is literally right there alamatmu kalo dicari pasti negaranya indonesia dan blanko ktpnya
maps,kami bangga dengan pelayanan di dispenduk capil siola 3rd floor. tempatnya sangat nyaman dan strategis. pegawai memberikan solusi dg baik. terimakasih sdh membantu masalah adminduk kami.  👌🤍 …,,kami bangga dengan pelayanan di dispenduk capil siola rd floor tempatnya sangat nyaman dan strategis pegawai memberikan solusi dg baik terimakasih sdh membantu masalah adminduk kami,kami bangga dengan pelayanan di dispenduk capil siola rd floor tempatnya sangat nyaman dan strategis pegawai memberikan solusi dg baik terimakasih sudah membantu masalah adminduk kami,bangga pelayanan dispenduk capil rd floor tempatnya nyaman strategis pegawai solusi dg terimakasih membantu adminduk,kami bangga dengan pelayanan di dispenduk capil rd floor tempatnya sangat nyaman dan strategis pegawai memberikan solusi dg baik terimakasih sudah membantu masalah adminduk kami
maps,"Nomor call center tidak bisa dihubungi, banyak kendala di aplikasi KNG. Sudah 3x pengajuan akte kematian ditolak, untuk verifikasi akun juga sulit",,nomor call center tidak bisa dihubungi banyak kendala di aplikasi kng sudah x pengajuan akte kematian ditolak untuk verifikasi akun juga sulit,nomor call center tidak bisa dihubungi banyak kendala di aplikasi kng sudah x pengajuan akte kematian ditolak untuk verifikasi akun juga sulit,nomor call center tidak dihubungi kendala aplikasi kng x pengajuan akte kematian ditolak verifikasi akun sulit,nomor call center tidak bisa dihubungi banyak kendala di aplikasi kng sudah x pengajuan akte kematian ditolak untuk verifikasi akun juga sulit
maps,"Oi, temanku kok dipersusah sih ngurus nik yang ke blokir. Masa dukcapil sekelas Surabaya kalah sama Sidoarjo.",,oi temanku kok dipersusah sih ngurus nik yang ke blokir masa dukcapil sekelas surabaya kalah sama sidoarjo,oi temanku kok dipersusah sih ngurus nik yang ke blokir masa dukcapil sekelas surabaya kalah sama sidoarjo,oi temanku dipersusah ngurus nik blokir dukcapil sekelas kalah sidoarjo,oi temanku kok dipersusah sih ngurus nik yang ke blokir masa dukcapil sekelas kalah sama sidoarjo
maps,"Maaf tanya kak..
Ktp saya saya hilang..
Apakah e-kTP bisa dipakai sebagai pengganti ktp pisik..?",,maaf tanya kak ktp saya saya hilang apakah e ktp bisa dipakai sebagai pengganti ktp pisik,maaf tanya kak ktp saya saya hilang apakah ktp bisa dipakai sebagai pengganti ktp pisik,maaf ktp hilang ktp dipakai pengganti ktp pisik,maaf ktp saya saya hilang apakah ktp bisa dipakai sebagai pengganti ktp pisik
maps,"halo kak, saya mau buat KK tapi katanya harus punya rumah dulu terus bagaimna saya bisa buat, saya aja ga ada rumah",,halo kak saya mau buat kk tapi katanya harus punya rumah dulu terus bagaimna saya bisa buat saya aja ga ada rumah,halo kak saya mau buat kartu keluarga tapi katanya harus punya rumah dulu terus bagaimna saya bisa buat saya aja tidak ada rumah,kartu keluarga rumah bagaimna tidak rumah,saya mau buat kartu keluarga tapi katanya harus punya rumah dulu terus bagaimna saya bisa buat saya aja tidak ada rumah
maps,"Sungguh menyulitkan, bertele-tele, tidak solutif, kurang satset membantu orang. Yg penting sudah cuap2 dan dahlah suruh aja pulang dgn tanpa solusi yg jelas. Semoga lain kali kasih solusi yg realistis dan doable. Maaf memberi 1 star agar semua staf bisa lebih smart lagi membantu masyarakat.",,sungguh menyulitkan bertele tele tidak solutif kurang satset membantu orang yg penting sudah cuap dan dahlah suruh aja pulang dgn tanpa solusi yg jelas semoga lain kali kasih solusi yg realistis dan doable maaf memberi star agar semua staf bisa lebih smart lagi membantu masyarakat,sungguh menyulitkan bertele tele tidak solutif kurang satset membantu orang yang penting sudah cuap dan dahlah suruh aja pulang dgn tanpa solusi yang jelas semoga lain kali kasih solusi yang realistis dan doable maaf memberi star agar semua staf bisa lebih smart lagi membantu masyarakat,menyulitkan bertele tele tidak solutif kurang satset membantu orang cuap dahlah suruh pulang dgn solusi semoga solusi realistis doable maaf star staf smart membantu masyarakat,sungguh menyulitkan bertele tele tidak solutif kurang satset membantu orang yang penting sudah cuap dan dahlah suruh aja pulang dgn tanpa solusi yang jelas semoga lain kali solusi yang realistis dan doable maaf memberi star agar semua staf bisa lebih smart lagi membantu masyarakat
maps,"Mengurus KTP dan akta kematian di SPP Pakal pelayanannya cepat, mudah dan petugasnya ramah, terima kasih bantuannya.",,mengurus ktp dan akta kematian di spp pakal pelayanannya cepat mudah dan petugasnya ramah terima kasih bantuannya,mengurus ktp dan akta kematian di sentra_pelayanan pakal pelayanannya cepat mudah dan petugasnya ramah terima kasih bantuannya,mengurus ktp akta kematian sentra_pelayanan pakal pelayanannya cepat mudah petugasnya ramah bantuannya,mengurus ktp dan akta kematian di sentra_pelayanan pakal pelayanannya cepat mudah dan petugasnya ramah bantuannya
maps,"Bagi yg merasa dari luar pulau Jawa, jangan harap jikalau KTP anda rusak/hilang bisa di cetak ulang disni. Harus pulang ke kampung bikin/cetak ulang lagi. padahal kan di Indonesia kok bisa tidak bisa tangani dari luar pulau.",,bagi yg merasa dari luar pulau jawa jangan harap jikalau ktp anda rusak hilang bisa di cetak ulang disni harus pulang ke kampung bikin cetak ulang lagi padahal kan di indonesia kok bisa tidak bisa tangani dari luar pulau,bagi yang merasa dari luar pulau jawa jangan harap jikalau ktp anda rusak hilang bisa di cetak_ulang disni harus pulang ke kampung bikin cetak_ulang lagi padahal kan di indonesia kok bisa tidak bisa tangani dari luar pulau,pulau jawa harap ktp rusak hilang cetak_ulang disni pulang kampung bikin cetak_ulang indonesia tidak tangani pulau,bagi yang merasa dari luar pulau jawa jangan harap jikalau ktp anda rusak hilang bisa di cetak_ulang disni harus pulang ke kampung bikin cetak_ulang lagi padahal kan di indonesia kok bisa tidak bisa tangani dari luar pulau
maps,Sudah tahu parkiran ada di lt 6 dan 7 malah lift cuma 1 sehingga otomatis selalu penuh. Pemkot seharusnya lebih memperhatikan pelayanan nya,,sudah tahu parkiran ada di lt dan malah lift cuma sehingga otomatis selalu penuh pemkot seharusnya lebih memperhatikan pelayanan nya,sudah tahu parkiran ada di lt dan malah lift cuma sehingga otomatis selalu penuh pemkot seharusnya lebih memperhatikan pelayanan nya,parkiran lift otomatis penuh pemkot memperhatikan pelayanan,sudah tahu parkiran ada di lt dan malah lift cuma sehingga otomatis selalu penuh pemkot seharusnya lebih memperhatikan pelayanan nya
maps,"Permisi, mau tanya.
Untuk mengajukan pembaruan akta lahir yang nama kedua orang tua dan tempat lahir (salah tulis fatal karena mengajukan lewat calo tanpa buku nikah, dulu) …",,permisi mau tanya untuk mengajukan pembaruan akta lahir yang nama kedua orang tua dan tempat lahir salah tulis fatal karena mengajukan lewat calo tanpa buku nikah dulu,permisi mau tanya untuk mengajukan pembaruan akta lahir yang nama kedua orang tua dan tempat lahir salah tulis fatal karena mengajukan lewat calo tanpa buku nikah dulu,permisi mengajukan pembaruan akta lahir nama orang tua lahir salah tulis fatal mengajukan calo buku nikah,permisi mau untuk mengajukan pembaruan akta lahir yang nama kedua orang tua dan tempat lahir salah tulis fatal karena mengajukan lewat calo tanpa buku nikah dulu
maps,"Kesan pertama ke sini, tempatnya modern, nyaman dan luas. Ada area untuk difabel, zona anak2, ruang laktasi, pojok baca buku dan digital, reflexology/pijat terapi tunanetra, dan tersambung dengan sentra kuliner Siola. Petugasnya ramah dan …",,kesan pertama ke sini tempatnya modern nyaman dan luas ada area untuk difabel zona anak ruang laktasi pojok baca buku dan digital reflexology pijat terapi tunanetra dan tersambung dengan sentra kuliner siola petugasnya ramah dan,kesan pertama ke sini tempatnya modern nyaman dan luas ada area untuk difabel zona anak ruang laktasi pojok baca buku dan digital reflexology pijat terapi tunanetra dan tersambung dengan sentra kuliner siola petugasnya ramah dan,kesan tempatnya modern nyaman luas area difabel zona anak ruang laktasi pojok baca buku digital reflexology pijat terapi tunanetra tersambung sentra kuliner petugasnya ramah,kesan pertama ke sini tempatnya modern nyaman dan luas ada area untuk difabel zona anak ruang laktasi pojok baca buku dan digital reflexology pijat terapi tunanetra dan tersambung dengan sentra kuliner petugasnya ramah dan
maps,"Saya mau pembeutulan nama ayah di akta kelahiran anak saya, dr lt satu lalu di arahkan lt 3 di lt 3 petugas yg melayani saya sangat tidak ramah nyolot dan tidak sopan ibu yg memakai kacamata diselipkan di luar hijab nya. kita ini datang …",,saya mau pembeutulan nama ayah di akta kelahiran anak saya dr lt satu lalu di arahkan lt di lt petugas yg melayani saya sangat tidak ramah nyolot dan tidak sopan ibu yg memakai kacamata diselipkan di luar hijab nya kita ini datang,saya mau pembeutulan nama ayah di akta_kelahiran anak saya dari lt satu lalu di arahkan lt di lt petugas yang melayani saya sangat tidak ramah nyolot dan tidak sopan ibu yang memakai kacamata diselipkan di luar hijab nya kita ini datang,pembeutulan nama ayah akta_kelahiran anak arahkan petugas melayani tidak ramah nyolot tidak sopan memakai kacamata diselipkan hijab,saya mau pembeutulan nama ayah di akta_kelahiran anak saya dari lt satu lalu di arahkan lt di lt petugas yang melayani saya sangat tidak ramah nyolot dan tidak sopan ibu yang memakai kacamata diselipkan di luar hijab nya kita ini datang
maps,"Terimakasih BPK Sulhan Hadi sudah melayani dengan baik di dispendukcapil pakal Surabaya , dan sudah care ke customer..",,terimakasih bpk sulhan hadi sudah melayani dengan baik di dispendukcapil pakal surabaya dan sudah care ke customer,terimakasih bpk sulhan hadi sudah melayani dengan baik di dispendukcapil pakal surabaya dan sudah care ke customer,terimakasih bpk sulhan hadi melayani pakal care customer,terimakasih bpk sulhan hadi sudah melayani dengan baik di pakal dan sudah care ke customer
maps,"Pelayanan pembuatan akta kelahiran bayi baru lahir di SPP TIJ joyoboyo, petugas pelayanan sangat ramah, cepat,tidak perlu antri.
Memuaskan deh pokoknya..",,pelayanan pembuatan akta kelahiran bayi baru lahir di spp tij joyoboyo petugas pelayanan sangat ramah cepat tidak perlu antri memuaskan deh pokoknya,pelayanan pembuatan akta_kelahiran bayi baru lahir di sentra_pelayanan tij joyoboyo petugas pelayanan sangat ramah cepat tidak perlu antri memuaskan deh pokoknya,pelayanan pembuatan akta_kelahiran bayi lahir sentra_pelayanan tij joyoboyo petugas pelayanan ramah cepat tidak antri memuaskan deh pokoknya,pelayanan pembuatan akta_kelahiran bayi baru lahir di sentra_pelayanan tij joyoboyo petugas pelayanan sangat ramah cepat tidak perlu antri memuaskan deh pokoknya
maps,"Mengurus dokumen kependudukan di sentra pelayanan publik nambangan tidak perlu antri, hemat waktu dan efisien. petugas sangat informatif dan ramah terhadap warga. saya dibantu dengan petugas mbak nyimas.. jaya dan sukses selalu untuk dispenduk capil sby",,mengurus dokumen kependudukan di sentra pelayanan publik nambangan tidak perlu antri hemat waktu dan efisien petugas sangat informatif dan ramah terhadap warga saya dibantu dengan petugas mbak nyimas jaya dan sukses selalu untuk dispenduk capil sby,mengurus dokumen kependudukan di sentra pelayanan publik nambangan tidak perlu antri hemat waktu dan efisien petugas sangat informatif dan ramah terhadap warga saya dibantu dengan petugas mbak nyimas jaya dan sukses selalu untuk dispenduk capil surabaya,mengurus dokumen kependudukan sentra pelayanan publik nambangan tidak antri hemat efisien petugas informatif ramah warga dibantu petugas mbak nyimas jaya sukses dispenduk capil,mengurus dokumen kependudukan di sentra pelayanan publik nambangan tidak perlu antri hemat waktu dan efisien petugas sangat informatif dan ramah terhadap warga saya dibantu dengan petugas mbak nyimas jaya dan sukses selalu untuk dispenduk capil
